DATETIME,GAS,COAL,NUCLEAR,WIND,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,CARBON_INTENSITY
2009-01-04 00:00:00+00:00,2733.58,3480.4,1183.19,26.96,63.69,161.67,0.0,0.0,0.0,83.16,107.83
2009-01-11 00:00:00+00:00,5829.48,7409.82,1801.2,205.39,140.7,51.23,0.0,0.0,0.0,164.85,199.06
2009-01-18 00:00:00+00:00,5058.56,6936.62,1877.51,253.43,237.21,182.13,0.0,0.0,0.0,149.57,194.25
2009-01-25 00:00:00+00:00,5009.02,6749.47,1997.11,194.42,212.59,326.8,0.0,0.0,0.0,148.59,190.66
2009-02-01 00:00:00+00:00,4731.84,7109.95,2109.47,215.92,182.08,254.96,0.0,0.0,0.0,162.96,193.96
2009-02-08 00:00:00+00:00,4579.44,7448.36,2544.96,133.79,147.12,314.1,0.0,0.0,0.0,178.88,192.65
2009-02-15 00:00:00+00:00,5027.37,6948.13,2638.48,60.31,111.88,145.56,0.0,0.0,0.0,167.31,188.8
2009-02-22 00:00:00+00:00,5121.36,5547.42,2804.4,165.21,131.82,136.15,0.0,0.0,0.0,152.31,171.03
2009-03-01 00:00:00+00:00,5027.3,4931.63,2929.55,190.38,148.88,211.45,0.0,0.0,0.0,171.55,161.57
2009-03-08 00:00:00+00:00,5276.02,5076.81,2808.33,192.06,156.95,194.36,0.0,0.0,0.0,162.19,164.33
2009-03-15 00:00:00+00:00,5143.94,4900.77,2708.14,240.65,209.32,167.69,0.0,0.0,0.0,137.83,162.8
2009-03-22 00:00:00+00:00,5311.38,3996.0,2899.88,113.47,207.82,248.63,0.0,0.0,0.0,136.98,150.02
2009-03-29 00:00:00+00:00,4948.18,4153.69,3022.52,332.58,206.22,305.92,0.0,0.0,0.0,127.26,148.58
2009-04-05 00:00:00+00:00,5088.64,3957.94,2815.51,153.89,188.25,319.92,0.0,0.0,0.0,103.71,150.27
2009-04-12 00:00:00+00:00,4564.7,3390.88,2761.75,211.15,160.47,572.5,0.0,0.0,0.0,89.56,140.46
2009-04-19 00:00:00+00:00,5242.22,2475.26,2959.8,134.32,130.88,581.97,0.0,0.0,0.0,102.56,125.26
2009-04-26 00:00:00+00:00,5566.47,2750.61,2816.18,112.28,84.18,345.85,0.0,0.0,0.0,99.63,133.83
2009-05-03 00:00:00+00:00,5482.66,2886.8,2615.56,168.65,94.16,401.42,0.0,0.0,0.0,134.91,136.07
2009-05-10 00:00:00+00:00,5214.58,2607.15,2585.34,283.79,139.26,518.34,0.0,0.0,0.0,117.85,130.04
2009-05-17 00:00:00+00:00,5138.83,3448.8,2097.88,212.35,115.86,639.32,0.0,0.0,0.0,150.23,148.17
2009-05-24 00:00:00+00:00,5129.48,3465.08,2014.56,124.75,89.99,637.21,0.0,0.0,0.0,130.76,150.71
2009-05-31 00:00:00+00:00,5429.88,2250.21,2386.36,104.0,74.72,523.7,0.0,0.0,0.0,124.57,128.97
2009-06-07 00:00:00+00:00,5591.81,2496.41,2533.01,58.83,60.39,461.15,0.0,0.0,0.0,124.33,132.28
2009-06-14 00:00:00+00:00,5383.0,2721.26,2544.1,37.76,50.85,532.48,0.0,0.0,0.0,133.3,135.44
2009-06-21 00:00:00+00:00,5057.16,2816.13,2786.2,151.03,49.49,261.1,0.0,0.0,0.0,128.56,136.0
2009-06-28 00:00:00+00:00,4688.46,3303.14,2848.75,79.21,44.25,291.17,0.0,0.0,0.0,144.54,143.35
2009-07-05 00:00:00+00:00,5027.38,3295.71,2805.69,39.02,47.41,235.39,0.0,0.0,0.0,135.34,144.26
2009-07-12 00:00:00+00:00,5307.08,2664.95,2602.26,81.88,49.34,374.68,0.0,0.0,0.0,130.56,134.93
2009-07-19 00:00:00+00:00,5447.53,2397.38,2770.1,77.83,59.84,382.82,0.0,0.0,0.0,136.81,127.95
2009-07-26 00:00:00+00:00,5676.39,2077.96,2598.75,125.9,58.45,388.48,0.0,0.0,0.0,131.94,124.02
2009-08-02 00:00:00+00:00,5577.74,1942.23,2480.9,195.05,74.23,495.07,0.0,0.0,0.0,137.21,121.93
2009-08-09 00:00:00+00:00,5832.27,1991.7,2628.79,113.57,87.59,255.01,0.0,0.0,0.0,132.06,123.96
2009-08-16 00:00:00+00:00,5836.65,2059.55,2443.42,151.67,96.56,490.65,0.0,0.0,0.0,129.39,124.35
2009-08-23 00:00:00+00:00,5644.1,2440.7,2535.82,187.99,149.66,183.62,0.0,0.0,0.0,139.89,130.77
2009-08-30 00:00:00+00:00,5734.47,2186.56,2691.39,217.82,168.32,100.1,0.0,0.0,0.0,151.11,124.54
2009-09-06 00:00:00+00:00,5522.5,2008.69,2918.44,190.79,162.14,189.88,0.0,0.0,0.0,151.08,118.87
2009-09-13 00:00:00+00:00,6058.38,2345.13,2663.28,137.34,181.09,115.1,0.0,0.0,0.0,163.39,128.38
2009-09-20 00:00:00+00:00,6345.47,2624.04,2302.94,62.66,147.97,56.45,0.0,0.0,0.0,130.8,138.93
2009-09-27 00:00:00+00:00,6377.79,2948.95,1821.14,302.84,159.54,5.36,0.0,0.0,0.0,148.07,147.3
2009-10-04 00:00:00+00:00,6139.03,3233.76,1905.75,200.21,156.02,5.88,0.0,0.0,0.0,145.93,151.82
2009-10-11 00:00:00+00:00,6179.54,3620.38,1970.03,164.74,157.14,74.88,0.0,0.0,0.0,138.46,155.35
2009-10-18 00:00:00+00:00,6495.32,3937.43,2008.44,48.9,119.13,6.36,0.0,0.0,0.0,125.94,161.32
2009-10-25 00:00:00+00:00,6010.31,4209.89,2147.07,208.16,123.28,7.46,0.0,0.0,0.0,127.94,161.78
2009-11-01 00:00:00+00:00,5932.12,3361.68,2608.81,169.26,190.03,49.53,0.0,0.0,0.0,128.8,145.15
2009-11-08 00:00:00+00:00,6557.67,3701.58,2541.41,120.31,184.84,8.0,0.0,0.0,0.0,140.97,149.53
2009-11-15 00:00:00+00:00,6489.89,4074.6,2425.43,159.29,160.61,222.07,0.0,0.0,0.0,144.72,152.45
2009-11-22 00:00:00+00:00,6530.99,3164.51,2501.37,298.39,216.26,179.5,0.0,0.0,0.0,145.49,139.1
2009-11-29 00:00:00+00:00,6987.77,3496.49,2307.61,281.37,255.47,106.58,0.0,0.0,0.0,134.39,145.71
2009-12-06 00:00:00+00:00,7335.18,4014.41,2414.64,202.93,203.32,58.39,0.0,0.0,0.0,140.23,151.59
2009-12-13 00:00:00+00:00,7086.55,4492.27,2374.38,108.08,183.33,72.11,0.0,0.0,0.0,141.54,160.14
2009-12-20 00:00:00+00:00,7319.67,5423.33,2391.16,148.22,147.64,2.3,0.0,0.0,0.0,157.41,170.13
2009-12-27 00:00:00+00:00,6471.42,4364.26,2541.32,52.01,95.6,304.96,0.0,0.0,0.0,134.02,156.7
2010-01-03 00:00:00+00:00,6198.57,3848.35,2660.42,165.21,69.75,371.41,0.0,0.0,0.0,135.71,150.14
2010-01-10 00:00:00+00:00,6355.61,6973.52,2610.39,132.51,62.22,6.52,0.0,0.0,0.0,162.26,186.01
2010-01-17 00:00:00+00:00,6754.33,5809.24,2673.37,315.45,79.53,66.71,0.0,0.0,0.0,139.89,169.95
2010-01-24 00:00:00+00:00,6856.02,4811.31,2784.7,179.62,110.06,33.96,0.0,0.0,0.0,132.24,160.84
2010-01-31 00:00:00+00:00,6374.91,5890.73,2711.12,202.9,104.7,8.51,0.0,0.0,0.0,142.64,173.91
2010-02-07 00:00:00+00:00,6379.29,5739.84,2537.3,119.16,83.16,83.11,0.0,0.0,0.0,130.57,174.38
2010-02-14 00:00:00+00:00,6791.4,5917.68,2596.38,46.92,64.13,1.09,0.0,0.0,0.0,131.76,176.8
2010-02-21 00:00:00+00:00,6747.56,5566.33,2551.95,32.71,53.59,29.7,0.0,0.0,0.0,135.3,173.8
2010-02-28 00:00:00+00:00,6867.83,4378.72,2645.71,188.13,50.49,257.79,0.0,0.0,0.0,134.34,155.41
2010-03-07 00:00:00+00:00,7368.55,4177.8,2748.15,59.0,41.54,57.42,0.0,0.0,0.0,126.61,155.54
2010-03-14 00:00:00+00:00,6971.79,4504.61,2887.59,116.03,34.74,0.0,0.0,0.0,0.0,114.62,158.28
2010-03-21 00:00:00+00:00,6808.41,3167.65,2673.38,229.61,132.48,199.33,0.0,0.0,0.0,134.49,139.82
2010-03-28 00:00:00+00:00,6838.28,2846.85,2548.6,224.38,110.07,273.46,0.0,0.0,0.0,120.12,136.48
2010-04-04 00:00:00+00:00,6582.54,3158.61,2425.24,215.48,87.86,210.65,0.0,0.0,0.0,121.48,143.79
2010-04-11 00:00:00+00:00,6287.97,2735.21,2341.37,162.74,134.75,217.6,0.0,0.0,0.0,115.93,139.1
2010-04-18 00:00:00+00:00,6429.46,3209.26,2215.64,94.96,88.78,140.56,0.0,0.0,0.0,112.97,148.79
2010-04-25 00:00:00+00:00,6493.46,3185.58,2127.0,126.25,77.22,152.72,0.0,0.0,0.0,131.73,148.58
2010-05-02 00:00:00+00:00,6422.44,2543.59,2139.64,144.02,83.38,283.82,0.0,0.0,0.0,113.71,138.3
2010-05-09 00:00:00+00:00,6531.72,3044.22,2033.62,88.44,65.52,162.22,0.0,0.0,0.0,125.25,149.23
2010-05-16 00:00:00+00:00,6624.39,3122.09,1790.45,91.32,44.42,303.87,0.0,0.0,0.0,108.67,151.68
2010-05-23 00:00:00+00:00,6536.63,2871.29,1791.28,42.61,49.45,233.84,0.0,0.0,0.0,117.14,149.5
2010-05-30 00:00:00+00:00,6302.16,2414.71,1907.08,73.77,42.03,389.09,0.0,0.0,0.0,115.48,138.68
2010-06-06 00:00:00+00:00,6056.86,2245.89,1938.92,62.64,42.44,474.3,0.0,0.0,0.0,113.46,135.8
2010-06-13 00:00:00+00:00,5961.38,2725.95,1800.37,123.65,38.63,461.04,0.0,0.0,0.0,122.41,143.81
2010-06-20 00:00:00+00:00,5723.62,2760.08,1893.34,61.12,27.83,448.99,0.0,0.0,0.0,113.6,144.85
2010-06-27 00:00:00+00:00,5527.5,2853.07,1973.06,82.1,26.73,482.59,0.0,0.0,0.0,103.5,144.93
2010-07-04 00:00:00+00:00,5586.01,2871.68,1947.51,233.19,33.59,332.82,0.0,0.0,0.0,101.49,144.77
2010-07-11 00:00:00+00:00,5122.89,3388.35,1849.34,252.22,51.49,377.86,0.0,0.0,0.0,128.56,154.59
2010-07-18 00:00:00+00:00,5137.95,3074.85,1911.9,191.1,100.83,501.58,0.0,0.0,0.0,111.79,147.72
2010-07-25 00:00:00+00:00,5673.14,2933.55,1927.13,70.63,92.74,380.71,0.0,0.0,0.0,96.89,147.2
2010-08-01 00:00:00+00:00,5904.45,2408.98,1773.37,92.23,65.0,615.29,0.0,0.0,0.0,107.19,138.55
2010-08-08 00:00:00+00:00,5570.22,2609.8,1757.07,55.74,52.22,651.49,0.0,0.0,0.0,99.14,143.18
2010-08-15 00:00:00+00:00,5522.64,2604.67,1859.6,96.76,64.73,657.82,0.0,0.0,0.0,113.11,140.66
2010-08-22 00:00:00+00:00,5771.97,2179.29,2057.97,169.09,66.85,622.18,0.0,0.0,0.0,99.61,130.5
2010-08-29 00:00:00+00:00,5763.07,2327.51,1943.12,192.82,84.82,505.77,0.0,0.0,0.0,114.17,134.37
2010-09-05 00:00:00+00:00,5624.96,2701.01,2040.37,116.8,59.74,277.24,0.0,0.0,0.0,105.47,143.5
2010-09-12 00:00:00+00:00,5801.33,2928.44,1840.61,292.88,64.86,292.81,0.0,0.0,0.0,102.46,146.45
2010-09-19 00:00:00+00:00,5752.95,2775.79,1859.68,392.87,137.34,289.44,0.0,0.0,0.0,104.99,141.4
2010-09-26 00:00:00+00:00,5629.26,3535.35,1794.79,244.75,134.32,265.9,0.0,0.0,0.0,109.84,156.64
2010-10-03 00:00:00+00:00,5227.35,4550.76,1712.58,245.35,146.24,212.64,0.0,0.0,0.0,105.09,171.69
2010-10-10 00:00:00+00:00,5337.53,3485.77,2346.55,432.9,135.89,141.05,0.0,0.0,0.0,94.52,146.81
2010-10-17 00:00:00+00:00,5112.49,4328.39,2658.36,124.36,112.19,12.89,0.0,0.0,0.0,100.91,161.31
2010-10-24 00:00:00+00:00,5467.29,4234.31,2656.76,244.88,94.39,0.89,0.0,0.0,0.0,107.53,158.92
2010-10-31 00:00:00+00:00,5289.71,4353.51,2433.37,297.9,126.82,155.28,0.0,0.0,0.0,125.32,159.55
2010-11-07 00:00:00+00:00,5420.19,4008.07,2258.05,280.13,142.59,318.11,0.0,0.0,0.0,111.03,155.29
2010-11-14 00:00:00+00:00,5542.15,4676.4,2216.96,411.84,158.98,347.54,0.0,0.0,0.0,126.83,161.55
2010-11-21 00:00:00+00:00,5853.84,5253.02,2093.6,312.11,165.57,247.51,0.0,0.0,0.0,113.98,171.19
2010-11-28 00:00:00+00:00,6126.49,6045.25,2152.59,195.36,120.66,86.05,0.0,0.0,0.0,132.35,182.14
2010-12-05 00:00:00+00:00,6176.76,6770.97,2335.47,211.21,72.79,131.0,0.0,0.0,0.0,155.28,186.16
2010-12-12 00:00:00+00:00,5709.76,6427.34,2654.87,286.57,74.0,371.79,0.0,0.0,0.0,155.34,177.26
2010-12-19 00:00:00+00:00,6008.28,6739.62,2778.2,232.6,79.18,36.3,0.0,0.0,0.0,127.01,182.31
2010-12-26 00:00:00+00:00,5461.47,6312.01,2720.44,139.45,47.34,501.89,0.0,0.0,0.0,145.6,176.49
2011-01-02 00:00:00+00:00,4518.68,5230.12,2762.2,162.36,43.01,476.25,0.0,0.0,0.0,114.02,168.28
2011-01-09 00:00:00+00:00,5467.05,5496.78,2822.47,338.95,63.42,373.71,0.0,0.0,0.0,121.87,166.52
2011-01-16 00:00:00+00:00,5677.54,4630.58,2679.9,539.02,120.32,422.03,0.0,0.0,0.0,120.88,153.93
2011-01-23 00:00:00+00:00,5848.18,5368.65,2838.68,184.14,156.42,277.43,0.0,0.0,0.0,125.39,165.77
2011-01-30 00:00:00+00:00,5599.22,6151.66,2775.9,237.16,66.73,142.22,0.0,0.0,0.0,116.7,177.04
2011-02-06 00:00:00+00:00,5541.72,5337.28,2508.34,580.08,169.93,242.72,0.0,0.0,0.0,127.49,164.94
2011-02-13 00:00:00+00:00,5124.88,4831.02,2965.69,333.41,190.47,347.62,0.0,0.0,0.0,128.56,156.62
2011-02-20 00:00:00+00:00,5049.51,5447.98,2920.25,331.33,155.24,181.78,0.0,0.0,0.0,128.01,166.8
2011-02-27 00:00:00+00:00,4900.46,5161.19,2877.98,437.52,131.2,180.97,0.0,0.0,0.0,122.04,163.1
2011-03-06 00:00:00+00:00,5109.39,5797.98,2888.19,174.8,108.1,164.67,0.0,0.0,0.0,134.11,173.4
2011-03-13 00:00:00+00:00,4474.43,5267.64,3032.21,566.83,85.49,204.71,0.0,0.0,0.0,103.99,162.61
2011-03-20 00:00:00+00:00,4778.62,5209.5,2908.68,248.92,86.12,224.31,0.0,0.0,0.0,115.13,166.52
2011-03-27 00:00:00+00:00,4557.64,4761.21,2811.26,188.82,144.42,261.44,0.0,0.0,0.0,113.64,162.88
2011-04-03 00:00:00+00:00,4719.83,3921.32,2814.52,475.57,128.59,413.34,0.0,0.0,0.0,102.06,148.12
2011-04-10 00:00:00+00:00,4965.23,3044.02,2770.48,504.95,185.95,418.46,0.0,0.0,0.0,114.53,134.88
2011-04-17 00:00:00+00:00,4909.78,3348.68,2911.77,241.46,147.79,290.04,0.0,0.0,0.0,111.5,141.86
2011-04-24 00:00:00+00:00,5210.48,2365.49,2883.27,116.02,92.27,367.74,0.0,0.0,0.0,100.08,127.75
2011-05-01 00:00:00+00:00,5329.97,1568.13,2823.47,375.34,67.56,373.34,0.0,0.0,0.0,85.89,112.97
2011-05-08 00:00:00+00:00,5686.76,2293.49,2475.93,335.54,54.58,229.4,0.0,0.0,0.0,90.2,129.72
2011-05-15 00:00:00+00:00,4937.35,2805.02,2790.13,484.2,82.89,172.53,0.0,0.0,0.0,91.6,133.39
2011-05-22 00:00:00+00:00,4745.46,3057.66,2775.53,558.99,126.88,132.04,0.0,0.0,0.0,92.49,136.36
2011-05-29 00:00:00+00:00,4716.69,2599.62,2829.98,590.74,176.19,216.31,0.0,0.0,0.0,91.6,126.49
2011-06-05 00:00:00+00:00,4667.24,2543.06,2869.95,304.13,152.72,355.83,0.0,0.0,0.0,110.28,128.67
2011-06-12 00:00:00+00:00,4734.05,3023.01,2772.3,187.66,112.37,360.7,0.0,0.0,0.0,102.06,139.39
2011-06-19 00:00:00+00:00,4758.66,2965.59,2673.44,286.32,93.12,373.77,0.0,0.0,0.0,95.03,138.98
2011-06-26 00:00:00+00:00,4653.34,2958.53,2663.72,245.84,94.72,489.91,0.0,0.0,0.0,99.41,138.87
2011-07-03 00:00:00+00:00,5093.52,2930.91,2347.98,97.65,85.63,461.87,0.0,0.0,0.0,99.3,144.54
2011-07-10 00:00:00+00:00,5393.45,2632.0,2247.26,285.99,91.17,368.29,0.0,0.0,0.0,94.09,138.35
2011-07-17 00:00:00+00:00,5446.3,2402.32,2285.35,289.99,93.14,458.82,0.0,0.0,0.0,103.99,133.82
2011-07-24 00:00:00+00:00,5110.46,2391.62,2503.48,230.76,101.99,537.72,0.0,0.0,0.0,109.61,131.51
2011-07-31 00:00:00+00:00,4930.96,2465.12,2635.1,129.68,75.19,518.23,0.0,0.0,0.0,100.1,132.16
2011-08-07 00:00:00+00:00,4946.8,2572.96,2490.31,215.56,82.23,523.18,0.0,0.0,0.0,115.43,133.97
2011-08-14 00:00:00+00:00,4778.37,2456.52,2418.95,541.8,149.03,591.45,0.0,0.0,0.0,122.19,128.64
2011-08-21 00:00:00+00:00,5276.13,2719.08,2122.08,312.24,140.91,475.06,0.0,0.0,0.0,113.78,140.63
2011-08-28 00:00:00+00:00,4859.34,3333.31,2181.94,294.06,91.33,319.28,0.0,0.0,0.0,97.73,150.26
2011-09-04 00:00:00+00:00,4884.53,2987.2,2328.59,291.5,97.7,317.29,0.0,0.0,0.0,105.68,143.56
2011-09-11 00:00:00+00:00,4738.53,3079.11,2202.56,799.26,153.06,358.81,0.0,0.0,0.0,102.98,139.16
2011-09-18 00:00:00+00:00,5103.85,2816.42,2189.7,577.03,189.23,340.62,0.0,0.0,0.0,118.42,137.6
2011-09-25 00:00:00+00:00,5510.64,2997.3,1937.56,633.03,174.64,204.92,0.0,0.0,0.0,110.43,144.04
2011-10-02 00:00:00+00:00,6184.93,3039.61,1653.31,380.86,159.62,115.76,0.0,0.0,0.0,112.45,150.12
2011-10-09 00:00:00+00:00,5614.58,2799.1,1882.52,861.13,182.83,201.28,0.0,0.0,0.0,99.19,138.25
2011-10-16 00:00:00+00:00,5313.01,3731.64,1911.99,464.86,191.13,194.09,0.0,0.0,0.0,111.62,156.25
2011-10-23 00:00:00+00:00,4744.13,4624.99,1748.83,843.73,194.36,197.04,0.0,0.0,0.0,127.66,166.6
2011-10-30 00:00:00+00:00,4239.9,4678.92,2112.17,713.63,214.9,197.08,0.0,0.0,0.0,118.4,165.1
2011-11-06 00:00:00+00:00,4386.84,4693.18,2186.43,591.58,214.69,383.93,0.0,0.0,0.0,117.33,163.2
2011-11-13 00:00:00+00:00,4314.25,5616.04,2036.25,565.49,146.45,319.58,0.0,0.0,0.0,115.54,177.84
2011-11-20 00:00:00+00:00,4466.08,6109.55,1946.82,541.03,149.66,55.36,0.0,0.0,0.0,120.14,187.21
2011-11-27 00:00:00+00:00,4154.77,5982.63,1965.32,878.67,215.05,111.01,0.0,0.0,0.0,112.98,180.62
2011-12-04 00:00:00+00:00,3892.3,5829.45,2152.63,1024.7,254.41,269.98,0.0,0.0,0.0,133.36,172.97
2011-12-11 00:00:00+00:00,3508.64,6761.69,2237.98,825.02,228.77,445.48,0.0,0.0,0.0,131.79,184.96
2011-12-18 00:00:00+00:00,3696.08,6646.67,2392.98,741.02,219.55,623.39,0.0,0.0,0.0,143.25,181.31
2011-12-25 00:00:00+00:00,3572.81,5588.73,2457.8,933.53,249.71,553.37,0.0,0.0,0.0,119.65,165.46
2012-01-01 00:00:00+00:00,3038.73,4061.5,2408.13,1015.95,273.81,800.9,0.0,0.0,0.0,121.63,145.33
2012-01-08 00:00:00+00:00,3628.24,4859.68,2502.95,1057.36,272.62,861.8,0.0,0.0,0.0,112.67,152.74
2012-01-15 00:00:00+00:00,3588.73,6135.69,2433.86,576.91,261.19,608.39,0.0,0.0,0.0,120.17,176.53
2012-01-22 00:00:00+00:00,3676.92,6073.76,2540.5,898.42,211.31,571.61,0.0,0.0,0.0,81.25,170.82
2012-01-29 00:00:00+00:00,3286.3,6423.21,2784.3,484.28,224.31,642.29,0.0,0.0,0.0,127.99,177.23
2012-02-05 00:00:00+00:00,4374.88,7228.05,2715.89,450.54,184.42,197.46,0.0,43.52,0.0,133.32,188.62
2012-02-12 00:00:00+00:00,4378.49,7867.3,2770.64,315.63,161.86,130.52,0.0,116.21,0.0,148.59,195.39
2012-02-19 00:00:00+00:00,3636.34,6340.79,2920.92,931.17,155.88,187.98,0.0,168.76,0.0,116.97,173.81
2012-02-26 00:00:00+00:00,3068.42,6050.86,2772.08,938.31,236.74,396.22,0.0,172.01,0.0,118.97,171.64
2012-03-04 00:00:00+00:00,2911.8,6267.27,2648.45,556.5,199.94,483.81,0.0,27.25,0.0,135.45,181.54
2012-03-11 00:00:00+00:00,3254.34,6395.2,2157.19,854.06,165.64,435.03,0.0,14.26,0.0,116.47,185.92
2012-03-18 00:00:00+00:00,3201.72,6640.38,2085.5,268.83,149.96,562.76,0.0,14.74,0.0,126.97,196.92
2012-03-25 00:00:00+00:00,3422.74,5972.26,2006.24,396.88,126.18,529.28,0.0,14.58,0.0,110.49,188.98
2012-04-01 00:00:00+00:00,3062.68,5628.31,2045.95,301.52,94.69,617.72,0.0,14.74,0.0,123.19,187.51
2012-04-08 00:00:00+00:00,2758.06,5736.73,2428.14,485.64,75.23,590.5,0.0,14.69,0.0,96.98,182.32
2012-04-15 00:00:00+00:00,2883.2,5239.18,2767.04,332.49,72.1,487.17,0.0,9.57,0.0,92.03,173.78
2012-04-22 00:00:00+00:00,3229.97,5336.81,2880.0,386.06,73.15,440.51,0.0,7.52,0.0,103.18,172.34
2012-04-29 00:00:00+00:00,3065.18,5248.59,2841.27,660.61,66.43,556.87,0.0,14.81,0.0,96.02,166.99
2012-05-06 00:00:00+00:00,3284.98,5120.76,2726.27,408.37,51.86,608.25,0.0,14.75,0.0,98.34,170.06
2012-05-13 00:00:00+00:00,3376.74,4494.7,2625.01,615.86,66.59,410.32,0.0,14.76,0.0,99.25,160.9
2012-05-20 00:00:00+00:00,3792.77,4306.75,2527.03,468.86,101.78,516.98,0.0,14.79,0.0,93.68,160.04
2012-05-27 00:00:00+00:00,3071.82,4232.82,2760.25,335.56,67.34,562.19,0.0,14.14,0.0,103.79,158.56
2012-06-03 00:00:00+00:00,3259.51,4224.49,2665.72,244.26,60.02,552.46,0.0,14.52,0.0,101.65,161.38
2012-06-10 00:00:00+00:00,3130.09,3621.69,2744.84,433.16,59.28,564.61,0.0,14.79,0.0,114.37,149.14
2012-06-17 00:00:00+00:00,3601.21,3797.38,2687.68,503.87,44.93,565.96,0.0,14.76,0.0,109.77,150.33
2012-06-24 00:00:00+00:00,3454.76,4037.52,2648.37,521.64,54.43,337.04,0.0,17.76,0.0,100.04,156.86
2012-07-01 00:00:00+00:00,3433.71,4081.92,2429.72,526.32,73.07,375.48,0.0,45.81,0.0,105.41,159.94
2012-07-08 00:00:00+00:00,3445.93,4124.18,2507.41,308.8,92.72,532.25,0.0,63.29,0.0,123.56,160.55
2012-07-15 00:00:00+00:00,3353.08,4266.71,2396.2,261.1,74.33,533.36,0.0,63.36,0.0,114.82,165.27
2012-07-22 00:00:00+00:00,3251.51,4184.77,2234.99,412.23,64.18,616.68,0.0,61.93,0.0,99.91,164.03
2012-07-29 00:00:00+00:00,3275.07,3731.27,2419.6,356.07,67.0,772.01,0.0,62.6,0.0,91.04,152.91
2012-08-05 00:00:00+00:00,3199.04,3363.85,2666.79,319.71,82.48,890.95,0.0,51.98,0.0,110.8,142.7
2012-08-12 00:00:00+00:00,2925.23,3686.74,2802.96,205.36,73.29,917.72,0.0,78.45,0.0,101.78,147.58
2012-08-19 00:00:00+00:00,2878.14,3908.94,2830.76,574.28,62.53,689.88,0.0,31.59,0.0,113.05,147.87
2012-08-26 00:00:00+00:00,3039.89,4275.0,2718.48,346.15,75.11,379.75,0.0,62.35,0.0,96.11,160.12
2012-09-02 00:00:00+00:00,2643.04,3952.63,2720.29,700.78,107.7,500.56,0.0,39.09,0.0,112.24,149.07
2012-09-09 00:00:00+00:00,2527.18,4426.07,2594.44,570.07,97.3,578.68,0.0,127.29,0.0,90.02,159.9
2012-09-16 00:00:00+00:00,2293.71,4615.64,2360.45,927.5,117.97,631.52,0.0,152.93,0.0,99.55,159.53
2012-09-23 00:00:00+00:00,2516.66,4812.55,2422.16,608.6,136.1,733.88,0.0,142.15,0.0,99.83,164.68
2012-09-30 00:00:00+00:00,1840.7,4905.66,2707.65,1081.52,124.26,870.18,0.0,139.36,0.0,110.14,154.98
2012-10-07 00:00:00+00:00,2335.46,5525.61,2452.87,609.0,142.9,479.94,0.0,171.99,0.0,108.1,176.77
2012-10-14 00:00:00+00:00,2899.05,5793.22,2332.09,406.84,145.01,327.74,0.0,157.15,0.0,108.63,186.31
2012-10-21 00:00:00+00:00,3393.04,5542.36,2183.55,440.28,122.52,303.99,0.0,131.7,0.0,117.47,184.33
2012-10-28 00:00:00+00:00,3389.7,5773.98,2214.5,628.5,109.28,245.51,0.0,145.74,0.0,117.88,183.08
2012-11-04 00:00:00+00:00,3261.59,6115.66,2022.58,737.28,138.4,502.77,0.0,135.57,0.0,130.49,185.32
2012-11-11 00:00:00+00:00,2998.1,6012.44,2209.38,873.91,160.55,516.12,0.0,227.15,0.0,117.69,179.49
2012-11-18 00:00:00+00:00,3276.8,6070.98,2145.22,595.05,178.84,532.54,0.0,171.59,0.0,121.16,184.4
2012-11-25 00:00:00+00:00,3153.2,5892.57,2146.78,1093.2,218.9,551.88,0.0,190.81,0.0,138.38,174.53
2012-12-02 00:00:00+00:00,3742.04,6353.55,2497.19,670.78,147.09,388.25,0.0,196.6,0.0,116.59,181.11
2012-12-09 00:00:00+00:00,3410.78,6472.49,2669.81,1062.79,116.32,354.0,0.0,243.39,0.0,133.05,176.11
2012-12-16 00:00:00+00:00,3984.85,6853.52,2486.89,679.36,120.72,386.17,0.0,192.12,0.0,115.02,184.66
2012-12-23 00:00:00+00:00,3004.74,6148.36,2604.21,1039.89,170.56,538.51,0.0,185.86,0.0,106.21,173.04
2012-12-30 00:00:00+00:00,1597.29,5072.22,2818.74,1229.58,220.91,672.24,0.0,142.03,0.0,101.56,156.93
2013-01-06 00:00:00+00:00,2264.62,5216.28,2804.77,1059.64,240.77,651.01,0.0,197.77,11.56,115.18,158.75
2013-01-13 00:00:00+00:00,3157.01,6330.74,2968.76,492.26,179.38,500.35,0.0,205.96,16.84,96.24,177.27
2013-01-20 00:00:00+00:00,3896.9,6723.42,2957.34,798.82,110.94,349.58,0.0,188.62,13.52,103.89,177.92
2013-01-27 00:00:00+00:00,3955.2,6166.07,2947.43,962.92,112.34,426.07,0.0,241.26,20.22,111.66,169.29
2013-02-03 00:00:00+00:00,2651.46,6009.76,2779.54,1478.67,169.67,535.96,0.0,90.27,31.02,109.71,165.09
2013-02-10 00:00:00+00:00,3637.82,5854.62,2528.06,1111.35,165.8,547.88,0.0,197.09,29.91,121.46,168.42
2013-02-17 00:00:00+00:00,3610.91,6319.77,2565.01,754.41,144.14,501.89,0.0,174.97,38.94,113.82,177.37
2013-02-24 00:00:00+00:00,3893.25,6136.02,2713.11,604.66,126.03,522.91,0.0,197.39,38.49,113.15,176.09
